zooniverse_id,name,location,thumbnail_location,ra,dec
AAP000002z,B15-F09_8_F475W_sc,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F09_8_F475W_sc.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F09_8_F475W_sc.jpg,11.23478056171057,41.87337523331696
AAP0000030,B15-F09_8_sc,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F09_8_sc.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F09_8_sc.jpg,11.23478056171057,41.87337523331696
AAP0000031,B15-F09_9,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F09_9.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F09_9.jpg,11.27049045946733,41.87478912169346
AAP0000032,B15-F09_9_F475W,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F09_9_F475W.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F09_9_F475W.jpg,11.27049045946733,41.87478912169346
AAP0000033,B15-F09_9_F475W_sc,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F09_9_F475W_sc.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F09_9_F475W_sc.jpg,11.27049045946733,41.87478912169346
AAP0000034,B15-F09_9_sc,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F09_9_sc.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F09_9_sc.jpg,11.27049045946733,41.87478912169346
AAP0000035,B15-F11_1,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_1.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_1.jpg,11.179755999491933,41.874215120744736
AAP0000036,B15-F11_10,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_10.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_10.jpg,11.170576913686947,41.88654809045791
AAP0000037,B15-F11_10_F475W,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_10_F475W.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_10_F475W.jpg,11.170576913686947,41.88654809045791
AAP0000038,B15-F11_10_F475W_sc,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_10_F475W_sc.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_10_F475W_sc.jpg,11.170576913686947,41.88654809045791
AAP0000039,B15-F11_10_sc,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_10_sc.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_10_sc.jpg,11.170576913686947,41.88654809045791
AAP000003a,B15-F11_11,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_11.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_11.jpg,11.15906025899206,41.88790590909715
AAP000003b,B15-F11_11_F475W,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_11_F475W.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_11_F475W.jpg,11.15906025899206,41.88790590909715
AAP000003c,B15-F11_11_F475W_sc,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_11_F475W_sc.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_11_F475W_sc.jpg,11.15906025899206,41.88790590909715
AAP000003d,B15-F11_11_sc,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_11_sc.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_11_sc.jpg,11.15906025899206,41.88790590909715
AAP000003e,B15-F11_12,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_12.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_12.jpg,11.147543115201643,41.88926257703486
AAP000003f,B15-F11_12_F475W,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_12_F475W.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_12_F475W.jpg,11.147543115201643,41.88926257703486
AAP000003g,B15-F11_12_F475W_sc,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_12_F475W_sc.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_12_F475W_sc.jpg,11.147543115201643,41.88926257703486
AAP000003h,B15-F11_12_sc,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_12_sc.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_12_sc.jpg,11.147543115201643,41.88926257703486
AAP000003i,B15-F11_13,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_13.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_13.jpg,11.183261918960572,41.890676103986
AAP000003j,B15-F11_13_F475W,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_13_F475W.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_13_F475W.jpg,11.183261918960572,41.890676103986
AAP000003k,B15-F11_13_F475W_sc,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_13_F475W_sc.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_13_F475W_sc.jpg,11.183261918960572,41.890676103986
AAP000003l,B15-F11_13_sc,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_13_sc.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_13_sc.jpg,11.183261918960572,41.890676103986
AAP000003m,B15-F11_14,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_14.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_14.jpg,11.171744789896385,41.89203519002291
AAP000003n,B15-F11_14_F475W,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_14_F475W.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_14_F475W.jpg,11.171744789896385,41.89203519002291
AAP000003o,B15-F11_14_F475W_sc,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_14_F475W_sc.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_14_F475W_sc.jpg,11.171744789896385,41.89203519002291
AAP000003p,B15-F11_14_sc,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_14_sc.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_14_sc.jpg,11.171744789896385,41.89203519002291
AAP000003q,B15-F11_15,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_15.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_15.jpg,11.160227170659809,41.89339312530769
AAP000003r,B15-F11_15_F475W,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_15_F475W.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_15_F475W.jpg,11.160227170659809,41.89339312530769
AAP000003s,B15-F11_15_F475W_sc,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_15_F475W_sc.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_15_F475W_sc.jpg,11.160227170659809,41.89339312530769
AAP000003t,B15-F11_15_sc,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_15_sc.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_15_sc.jpg,11.160227170659809,41.89339312530769
AAP000003u,B15-F11_16,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_16.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_16.jpg,11.14870906215037,41.89474990967415
AAP000003v,B15-F11_16_F475W,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_16_F475W.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_16_F475W.jpg,11.14870906215037,41.89474990967415
AAP000003w,B15-F11_16_F475W_sc,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_16_F475W_sc.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_16_F475W_sc.jpg,11.14870906215037,41.89474990967415
AAP000003x,B15-F11_16_sc,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_16_sc.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_16_sc.jpg,11.14870906215037,41.89474990967415
AAP000003y,B15-F11_17,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_17.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_17.jpg,11.184430960352666,41.89616307483438
AAP000003z,B15-F11_17_F475W,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_17_F475W.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_17_F475W.jpg,11.184430960352666,41.89616307483438
AAP0000040,B15-F11_17_F475W_sc,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_17_F475W_sc.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_17_F475W_sc.jpg,11.184430960352666,41.89616307483438
AAP0000041,B15-F11_17_sc,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_17_sc.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_17_sc.jpg,11.184430960352666,41.89616307483438
AAP0000042,B15-F11_18,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_18.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_18.jpg,11.172912866772464,41.89752227775305
AAP0000043,B15-F11_18_F475W,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_18_F475W.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_18_F475W.jpg,11.172912866772464,41.89752227775305
AAP0000044,B15-F11_18_F475W_sc,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_18_F475W_sc.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_18_F475W_sc.jpg,11.172912866772464,41.89752227775305
AAP0000045,B15-F11_18_sc,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_18_sc.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_18_sc.jpg,11.172912866772464,41.89752227775305
AAP0000046,B15-F11_19,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_19.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_19.jpg,11.161394282842247,41.898880329702834
AAP0000047,B15-F11_19_F475W,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_19_F475W.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_19_F475W.jpg,11.161394282842247,41.898880329702834
AAP0000048,B15-F11_19_F475W_sc,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_19_F475W_sc.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_19_F475W_sc.jpg,11.161394282842247,41.898880329702834
AAP0000049,B15-F11_19_sc,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_19_sc.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_19_sc.jpg,11.161394282842247,41.898880329702834
AAP000004a,B15-F11_1_F475W,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_1_F475W.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_1_F475W.jpg,11.179755999491933,41.874215120744736
AAP000004b,B15-F11_1_F475W_sc,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_1_F475W_sc.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_1_F475W_sc.jpg,11.179755999491933,41.874215120744736
AAP000004c,B15-F11_1_sc,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_1_sc.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_1_sc.jpg,11.179755999491933,41.874215120744736
AAP000004d,B15-F11_2,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_2.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_2.jpg,11.168241763064966,41.87557385625326
AAP000004e,B15-F11_20,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_20.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_20.jpg,11.149875209461861,41.900237230517504
AAP000004f,B15-F11_20_F475W,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_20_F475W.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_20_F475W.jpg,11.149875209461861,41.900237230517504
AAP000004g,B15-F11_20_F475W_sc,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_20_F475W_sc.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_20_F475W_sc.jpg,11.149875209461861,41.900237230517504
AAP000004h,B15-F11_20_sc,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_20_sc.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_20_sc.jpg,11.149875209461861,41.900237230517504
AAP000004i,B15-F11_21,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_21.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_21.jpg,11.185600202614008,41.9016500337209
AAP000004j,B15-F11_21_F475W,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_21_F475W.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_21_F475W.jpg,11.185600202614008,41.9016500337209
AAP000004k,B15-F11_21_F475W_sc,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_21_F475W_sc.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_21_F475W_sc.jpg,11.185600202614008,41.9016500337209
AAP000004l,B15-F11_21_sc,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_21_sc.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_21_sc.jpg,11.185600202614008,41.9016500337209
AAP000004m,B15-F11_22,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_22.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_22.jpg,11.17408114436589,41.90300935354083
AAP000004n,B15-F11_22_F475W,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_22_F475W.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_22_F475W.jpg,11.17408114436589,41.90300935354083
AAP000004o,B15-F11_22_F475W_sc,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_22_F475W_sc.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_22_F475W_sc.jpg,11.17408114436589,41.90300935354083
AAP000004p,B15-F11_22_sc,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_22_sc.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_22_sc.jpg,11.17408114436589,41.90300935354083
AAP000004q,B15-F11_23,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_23.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_23.jpg,11.162561595590127,41.90436752217511
AAP000004r,B15-F11_23_F475W,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_23_F475W.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_23_F475W.jpg,11.162561595590127,41.90436752217511
AAP000004s,B15-F11_23_F475W_sc,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_23_F475W_sc.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_23_F475W_sc.jpg,11.162561595590127,41.90436752217511
AAP000004t,B15-F11_23_sc,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_23_sc.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_23_sc.jpg,11.162561595590127,41.90436752217511
AAP000004u,B15-F11_24,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_24.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_24.jpg,11.151041557186732,41.90572453945749
AAP000004v,B15-F11_24_F475W,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_24_F475W.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_24_F475W.jpg,11.151041557186732,41.90572453945749
AAP000004w,B15-F11_24_F475W_sc,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_24_F475W_sc.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_24_F475W_sc.jpg,11.151041557186732,41.90572453945749
AAP000004x,B15-F11_24_sc,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_24_sc.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_24_sc.jpg,11.151041557186732,41.90572453945749
AAP000004y,B15-F11_25,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_25.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_25.jpg,11.186769645795366,41.90713698053805
AAP000004z,B15-F11_25_F475W,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_25_F475W.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_25_F475W.jpg,11.186769645795366,41.90713698053805
AAP0000050,B15-F11_25_F475W_sc,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_25_F475W_sc.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_25_F475W_sc.jpg,11.186769645795366,41.90713698053805
AAP0000051,B15-F11_25_sc,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_25_sc.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_25_sc.jpg,11.186769645795366,41.90713698053805
AAP0000052,B15-F11_26,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_26.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_26.jpg,11.175249622727456,41.90849641727877
AAP0000053,B15-F11_26_F475W,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_26_F475W.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_26_F475W.jpg,11.175249622727456,41.90849641727877
AAP0000054,B15-F11_26_F475W_sc,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_26_F475W_sc.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_26_F475W_sc.jpg,11.175249622727456,41.90849641727877
AAP0000055,B15-F11_26_sc,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_26_sc.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_26_sc.jpg,11.175249622727456,41.90849641727877
AAP0000056,B15-F11_27,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_27.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_27.jpg,11.16372910895417,41.90985470261703
AAP0000057,B15-F11_27_F475W,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_27_F475W.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_27_F475W.jpg,11.16372910895417,41.90985470261703
AAP0000058,B15-F11_27_F475W_sc,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_27_F475W_sc.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_27_F475W_sc.jpg,11.16372910895417,41.90985470261703
AAP0000059,B15-F11_27_sc,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_27_sc.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_27_sc.jpg,11.16372910895417,41.90985470261703
AAP000005a,B15-F11_28,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_28.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_28.jpg,11.152208105375754,41.911211836386556
AAP000005b,B15-F11_28_F475W,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_28_F475W.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_28_F475W.jpg,11.152208105375754,41.911211836386556
AAP000005c,B15-F11_28_F475W_sc,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_28_F475W_sc.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_28_F475W_sc.jpg,11.152208105375754,41.911211836386556
AAP000005d,B15-F11_28_sc,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_28_sc.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_28_sc.jpg,11.152208105375754,41.911211836386556
AAP000005e,B15-F11_2_F475W,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_2_F475W.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_2_F475W.jpg,11.168241763064966,41.87557385625326
AAP000005f,B15-F11_2_F475W_sc,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_2_F475W_sc.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_2_F475W_sc.jpg,11.168241763064966,41.87557385625326
AAP000005g,B15-F11_2_sc,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_2_sc.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_2_sc.jpg,11.168241763064966,41.87557385625326
AAP000005h,B15-F11_3,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_3.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_3.jpg,11.156727036997909,41.87693144165984
AAP000005i,B15-F11_3_F475W,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_3_F475W.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_3_F475W.jpg,11.156727036997909,41.87693144165984
AAP000005j,B15-F11_3_F475W_sc,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_3_F475W_sc.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_3_F475W_sc.jpg,11.156727036997909,41.87693144165984
AAP000005k,B15-F11_3_sc,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_3_sc.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_3_sc.jpg,11.156727036997909,41.87693144165984
AAP000005l,B15-F11_4,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_4.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_4.jpg,11.145211822189724,41.878287876798446
AAP000005m,B15-F11_4_F475W,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_4_F475W.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_4_F475W.jpg,11.145211822189724,41.878287876798446
AAP000005n,B15-F11_4_F475W_sc,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_4_F475W_sc.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_4_F475W_sc.jpg,11.145211822189724,41.878287876798446
AAP000005o,B15-F11_4_sc,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_4_sc.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_4_sc.jpg,11.145211822189724,41.878287876798446
AAP000005p,B15-F11_5,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_5.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_5.jpg,11.180924438580961,41.879702126833706
AAP000005q,B15-F11_5_F475W,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_5_F475W.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_5_F475W.jpg,11.180924438580961,41.879702126833706
AAP000005r,B15-F11_5_F475W_sc,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_5_F475W_sc.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_5_F475W_sc.jpg,11.180924438580961,41.879702126833706
AAP000005s,B15-F11_5_sc,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_5_sc.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_5_sc.jpg,11.180924438580961,41.879702126833706
AAP000005t,B15-F11_6,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_6.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_6.jpg,11.169409238093376,41.88106097916553
AAP000005u,B15-F11_6_F475W,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_6_F475W.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_6_F475W.jpg,11.169409238093376,41.88106097916553
AAP000005v,B15-F11_6_F475W_sc,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_6_F475W_sc.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_6_F475W_sc.jpg,11.169409238093376,41.88106097916553
AAP000005w,B15-F11_6_sc,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_6_sc.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_6_sc.jpg,11.169409238093376,41.88106097916553
AAP000005x,B15-F11_7,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/B15-F11_7.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/B15-F11_7.jpg,11.157893547788323,41.88241868117871
